date,credit,standards_pret,survalorisation,monetaire,prime_risque,fragilite,surchauffe,desequilibres,inegalites,reflexivite,ponzi
1956-05-01,0.06113522456685715,,0.9403068783800949,,1.1327420530989531,,,,,,
1956-06-01,0.06088731296597349,,0.853269827578826,,1.0755557276104466,,,,,,
1956-07-01,0.09162395536075087,,1.0080888603484688,,1.0512575960633097,,,,,,
1956-08-01,0.09125660201152773,,0.965574476934004,,1.0705398264070483,,,,,,
1956-09-01,0.09089363209454533,,0.7786581863807982,,1.0571452377515171,,,,,,
1956-10-01,-0.025311851050952492,,0.6848505045446693,,0.9786353182977212,,,,,,
1956-11-01,-0.025213500792391586,,0.61769292843918,,1.0091309528908805,,,,,,
1956-12-01,-0.025116288041838464,,0.6344477852895658,,0.9308256172294865,,,-0.38777574470068055,,,
1957-01-01,-0.0367765867903255,,0.5268671206312575,,0.8201699114843675,,,-0.548565766434071,,,
1957-02-01,-0.03663684258867273,,0.331258449536376,,0.7315892207819826,,,-0.5456534388626262,,,
1957-03-01,-0.03649867927893427,,0.3437272334729977,,0.7630451551841685,,,-0.54278709574893,,,
1957-04-01,-0.10467095421362863,,0.3934471914947338,,0.7617341398887035,,,-0.4041043653467117,,,
1957-05-01,-0.10427831209736328,,0.4993203280339879,,0.7495274920760991,,,-0.4022330026970787,,,1.0512374832090787
1957-06-01,-0.1038900558782345,,0.5284741452844038,,0.8136990144430223,,,-0.400387431524764,,,1.0421329427126524
1957-07-01,0.1262565840224579,,0.5592116565106033,,0.7904216574143801,,,-0.404138775635373,,,1.2877763047444417
1957-08-01,0.1257909781259483,,0.3348720849015399,,0.8108665056870903,,,-0.4023108644418601,,,1.2739440181551465
1957-09-01,0.12533048609461164,,0.17517604674432002,,0.7111430398460339,,,-0.4005075634066843,,,1.2605491812025438
1957-10-01,0.4003007777930025,,-0.050928847336952535,,0.6225504728837177,,,-0.1724851288277185,,,1.8884219314013135
1957-11-01,0.39864916336526696,,-0.14361447190890902,,0.49031545366973606,,,-0.1718109513535812,,,1.8547013590226906
1957-12-01,0.39701784712976523,,-0.15767713278802864,,0.2595606728932061,,,-0.17114461955467222,,,1.8227280472547458
1958-01-01,0.8646775753618129,,-0.1317182783514868,,0.24829449706718407,,,0.2063310062011703,,,2.9673308689657607
1958-02-01,0.8594106369212116,,-0.13243818494228451,,0.42370236402185485,,,0.20553258917673795,,,2.8591860843652284
1958-03-01,0.8542390009918309,,-0.10073288865064413,,0.44514762338720393,,,0.20474337262231698,,,2.7620741270412896
1958-04-01,1.0861742584668066,,-0.10339759752679276,,0.4225892873059011,,,0.3265302272720287,,,2.598255152645622
1958-05-01,1.0780966128207317,,-0.010980092308814275,,0.44407678235924736,,,0.32521765877650083,,,2.524241435780642
1958-06-01,1.0701969397412003,,0.05923271373237241,,0.5206180723279481,,,0.3239208051464897,,,2.4562190992198754
1958-07-01,1.3027842349129537,,0.13173634685443364,,0.6521516044989357,,,0.28605137696589733,,,1.7122783284954308
1958-08-01,1.2910527011807575,,0.26402400120418956,,0.6952644085600822,,,0.2849514470060549,,,1.6876088584106643
1958-09-01,1.2796331304721458,,0.35123535562581093,,0.7382884560217663,,,0.2838641163668237,,,1.66397772260194
1958-10-01,1.1240268784786847,,0.49268104027356047,,0.7040029782639459,,,0.49799905920379406,,,1.0086320755543434
1958-11-01,1.1156898472214034,,0.589180816820467,,0.7360161954721559,,,0.4958342349071935,,,1.0012867267137229
1958-12-01,1.1075360058956896,,0.6721483468179393,,0.7458766785128015,,,0.4936974396759254,,,0.994099929204715
1959-01-01,1.0561533051050775,,0.8120176611496761,,0.7667626326724063,,,0.7108376237170475,,,0.7611925381241563
1959-02-01,1.0489707599819837,,0.7613748499392723,,0.765500784259124,,,0.7071847414164649,,,0.7569429889579966
1959-03-01,1.0419330937513656,,0.8604568349129679,,0.7974072531869343,,,0.7035877131323288,,,0.75276397922981
1959-04-01,0.6167669652974009,,0.9115571177738587,,0.8955523648647103,,,0.9451214388700656,,,0.43879559941467855
1959-05-01,0.614081024106421,,0.969806953250626,,0.9381010365039492,,,0.9391361082167606,,,0.43698593722924617
1959-06-01,0.6114299285308796,,0.9136974717428105,,0.9473408330082691,,,0.9332633161781975,,,0.43519850890769457
1959-07-01,0.5057426278872312,,1.0577172183654915,,0.9123334640509615,,,0.4300808990565613,,,1.176267505241385
1959-08-01,0.5037768763330321,,1.0268020511105145,,0.855325436947285,,,0.42841089993397613,,,1.1667714448060111
1959-09-01,0.5018338997477656,,1.2181586200043577,,0.8538124611339588,,-0.34372007772297425,0.42676022633055405,,0.9675633749267275,1.1575022112209339
1959-10-01,0.2868407212918245,,1.3695664893933417,,0.7969624194129712,,-0.5517087517050266,0.5708365231185213,,0.5539229254162239,1.458388341966861
