date,composite,couverture
1917-06-01,-2.3041354950444237,0.0851940913775335
1917-07-01,-2.3342391664414217,0.0851940913775335
1917-08-01,-2.4549124710397336,0.0851940913775335
1917-09-01,-2.6325863303172525,0.0851940913775335
1917-10-01,-2.7861026550756773,0.0851940913775335
1917-11-01,-2.955726243302665,0.0851940913775335
1917-12-01,-3.0282327412021406,0.0851940913775335
1918-01-01,-2.9246797523298573,0.0851940913775335
1918-02-01,-2.850297060655337,0.0851940913775335
1918-03-01,-2.8509305443404713,0.0851940913775335
1918-04-01,-2.8714959178367305,0.0851940913775335
1918-05-01,-2.8240702216219242,0.0851940913775335
1918-06-01,-2.8214374484041227,0.0851940913775335
1918-07-01,-2.830049606735298,0.0851940913775335
1918-08-01,-2.821842949355714,0.0851940913775335
1918-09-01,-2.8382836000241096,0.0851940913775335
1918-10-01,-2.7701205100802855,0.0851940913775335
1918-11-01,-2.7319013356077297,0.0851940913775335
1918-12-01,-2.762519218791708,0.0851940913775335
1919-01-01,-2.746745233614166,0.0851940913775335
1919-02-01,-2.6823355049216535,0.0851940913775335
1919-03-01,-2.6266255639223166,0.0851940913775335
1919-04-01,-2.57692177477672,0.0851940913775335
1919-05-01,-2.454303506610752,0.0851940913775335
1919-06-01,-2.3835895513191723,0.0851940913775335
1919-07-01,-2.3580879719164685,0.0851940913775335
1919-08-01,-2.495439432000228,0.0851940913775335
1919-09-01,-2.4550483499457876,0.0851940913775335
1919-10-01,-2.3739917118790785,0.0851940913775335
1919-11-01,-2.443771833096593,0.0851940913775335
1919-12-01,-2.506074320625987,0.0851940913775335
1920-01-01,-2.531372508845058,0.0851940913775335
1920-02-01,-2.649922867022571,0.0851940913775335
1920-03-01,-2.5392054174942817,0.0851940913775335
1920-04-01,-2.5702509452023703,0.0851940913775335
1920-05-01,-2.654185759444865,0.0851940913775335
1920-06-01,-2.6685268704418794,0.0851940913775335
1920-07-01,-2.6366564586302266,0.0851940913775335
1920-08-01,-2.629751991038077,0.0851940913775335
1920-09-01,-2.5395960716187176,0.0851940913775335
1920-10-01,-2.5066396051059328,0.0851940913775335
1920-11-01,-2.5428702570237265,0.0851940913775335
1920-12-01,-2.6066446106296395,0.0851940913775335
1921-01-01,-2.5038103275526793,0.0851940913775335
1921-02-01,-2.448235547254212,0.0851940913775335
1921-03-01,-2.450452609952906,0.0851940913775335
1921-04-01,-2.4078198346591004,0.0851940913775335
1921-05-01,-2.316709524403227,0.0851940913775335
1921-06-01,-2.3948429368522506,0.0851940913775335
1921-07-01,-2.382716136566483,0.0851940913775335
1921-08-01,-2.375083607242307,0.0851940913775335
1921-09-01,-2.308549669425248,0.0851940913775335
1921-10-01,-2.2700539103234734,0.0851940913775335
1921-11-01,-2.1726475935087874,0.0851940913775335
1921-12-01,-2.096235405686909,0.0851940913775335
1922-01-01,-2.0449182329106566,0.0851940913775335
1922-02-01,-1.9941439528600062,0.0851940913775335
1922-03-01,-1.901463576992725,0.0851940913775335
1922-04-01,-1.7890227515359225,0.0851940913775335
1922-05-01,-1.708137226484161,0.0851940913775335
1922-06-01,-1.7095527342932195,0.0851940913775335
1922-07-01,-1.6927832969383556,0.0851940913775335
1922-08-01,-1.5909661452915145,0.0851940913775335
1922-09-01,-1.5295407576857394,0.0851940913775335
1922-10-01,-1.4864321337233495,0.0851940913775335
1922-11-01,-1.5803321999414062,0.0851940913775335
1922-12-01,-1.5824791273478611,0.0851940913775335
1923-01-01,-1.5340579511879053,0.0851940913775335
1923-02-01,-1.4431321115729705,0.0851940913775335
1923-03-01,-1.4008723005307762,0.0851940913775335
1923-04-01,-1.4709328079708222,0.0851940913775335
1923-05-01,-1.550392074020554,0.0851940913775335
1923-06-01,-1.6192511090508437,0.0851940913775335
1923-07-01,-1.686745880256742,0.0851940913775335
1923-08-01,-1.6589456793739228,0.0851940913775335
1923-09-01,-1.6492223304328952,0.0851940913775335
1923-10-01,-1.6747388070443863,0.0851940913775335
1923-11-01,-1.617479037968541,0.0851940913775335
1923-12-01,-1.5530977341944063,0.0851940913775335
1924-01-01,-1.4895034553401532,0.0851940913775335
1924-02-01,-1.4648920672904393,0.0851940913775335
1924-03-01,-1.4835837520338855,0.0851940913775335
1924-04-01,-1.5088839219938626,0.0851940913775335
1924-05-01,-1.5094537491181121,0.0851940913775335
1924-06-01,-1.4710556028970854,0.0851940913775335
1924-07-01,-1.394433330927708,0.0851940913775335
1924-08-01,-1.315335150791226,0.0851940913775335
1924-09-01,-1.3419505519248824,0.0851940913775335
1924-10-01,-1.374225502912508,0.0851940913775335
1924-11-01,-1.2669084112964684,0.0851940913775335
1924-12-01,-1.1704907116234553,0.0851940913775335
1925-01-01,-1.0834629018713355,0.0851940913775335
1925-02-01,-1.0507006321688799,0.0851940913775335
1925-03-01,-1.1176263683502319,0.0851940913775335
1925-04-01,-1.124536986964323,0.0851940913775335
1925-05-01,-1.066396120800411,0.0851940913775335
1925-06-01,-1.0493813870833464,0.0851940913775335
1925-07-01,-1.0102979042216278,0.0851940913775335
1925-08-01,-0.9759331229421517,0.0851940913775335
1925-09-01,-0.9192773112048204,0.0851940913775335
1925-10-01,-0.8382650714178117,0.0851940913775335
1925-11-01,-0.7998123439181581,0.0851940913775335
1925-12-01,-0.7408112411369524,0.0851940913775335
1926-01-01,-0.6968672454205516,0.0851940913775335
1926-02-01,-0.6851702117690908,0.0851940913775335
1926-03-01,-0.8343447776193769,0.0851940913775335
1926-04-01,-0.903253592582043,0.0851940913775335
1926-05-01,-0.8619452893291023,0.0851940913775335
1926-06-01,-0.7224217022925498,0.0851940913775335
1926-07-01,-0.5722721333735065,0.0851940913775335
1926-08-01,-0.43396539779641213,0.0851940913775335
1926-09-01,-0.3881505040682858,0.0851940913775335
1926-10-01,-0.4469951228594697,0.0851940913775335
1926-11-01,-0.4044548290470615,0.0851940913775335
1926-12-01,-0.31620193030016597,0.0851940913775335
1927-01-01,-0.2764029358715207,0.0851940913775335
1927-02-01,-0.1760249492199106,0.0851940913775335
1927-03-01,-0.08655665201413616,0.0851940913775335
1927-04-01,0.015374295933992364,0.0851940913775335
1927-05-01,0.1305599360365547,0.0851940913775335
1927-06-01,0.1569006305507369,0.0851940913775335
1927-07-01,0.31396597247163693,0.0851940913775335
1927-08-01,0.547637849112388,0.0851940913775335
1927-09-01,0.7616246157611096,0.0851940913775335
1927-10-01,0.6973454963655169,0.0851940913775335
1927-11-01,0.8298692533496215,0.0851940913775335
1927-12-01,0.9443535743827098,0.0851940913775335
1928-01-01,0.9785843360515984,0.0851940913775335
1928-02-01,0.9909741122271736,0.0851940913775335
1928-03-01,1.2303090549033542,0.0851940913775335
1928-04-01,1.521829713790896,0.0851940913775335
1928-05-01,1.6457185790770954,0.0851940913775335
1928-06-01,1.435399141448064,0.0851940913775335
1928-07-01,1.4691172791126705,0.0851940913775335
1928-08-01,1.6164422177148063,0.0851940913775335
1928-09-01,1.886968749080333,0.0851940913775335
1928-10-01,2.0062297401551294,0.0851940913775335
1928-11-01,2.336765197853541,0.0851940913775335
1928-12-01,1.812143899916866,0.1745104774991412
1929-01-01,1.9678096963147198,0.1745104774991412
1929-02-01,1.9663490962752834,0.1745104774991412
1929-03-01,1.9198936463263327,0.1745104774991412
1929-04-01,1.8741621992383595,0.1745104774991412
1929-05-01,1.8830354762341404,0.1745104774991412
1929-06-01,1.8248646736248968,0.1745104774991412
1929-07-01,2.0045938695313477,0.1745104774991412
1929-08-01,2.073291273060817,0.1745104774991412
1929-09-01,2.090486709030525,0.1745104774991412
1929-10-01,1.6930901504672962,0.1745104774991412
1929-11-01,0.9762435909495158,0.1745104774991412
1929-12-01,1.0465866984033088,0.1745104774991412
1930-01-01,1.09301422106865,0.1745104774991412
1930-02-01,1.2865190260597403,0.1745104774991412
1930-03-01,1.4583212771497964,0.1745104774991412
1930-04-01,1.5847189791102954,0.1745104774991412
1930-05-01,1.4051146016365907,0.1745104774991412
1930-06-01,1.0682414743391453,0.1745104774991412
1930-07-01,0.9931072072125657,0.1745104774991412
1930-08-01,0.9553515065248549,0.1745104774991412
1930-09-01,0.9599104614178938,0.1745104774991412
1930-10-01,0.38262129218400087,0.1745104774991412
1930-11-01,-0.007324384964200333,0.1745104774991412
1930-12-01,-0.507806467894439,0.1745104774991412
1931-01-01,-0.23757683611570266,0.1745104774991412
1931-02-01,-0.0507179655740171,0.1745104774991412
1931-03-01,-0.10882201754024892,0.1745104774991412
1931-04-01,-0.5468066709671867,0.1745104774991412
1931-05-01,-1.135692015283704,0.1745104774991412
1931-06-01,-1.3520693496580298,0.1745104774991412
1931-07-01,-1.0126669099142755,0.1745104774991412
1931-08-01,-1.3653317683398627,0.1745104774991412
1931-09-01,-1.937641627460396,0.1745104774991412
1931-10-01,-2.4611401040324528,0.1745104774991412
1931-11-01,-2.2800149888082175,0.1745104774991412
1931-12-01,-3.157159482591842,0.1745104774991412
